"","cod_mun","populacao","faixa_pop","pib_per_cap","Num_sc","Num_pl","Num_chl","Num_consor","Num_fu","ser_perc","nota_transp_2016","leg.dummie_2012","idhm_quintil","idhm_2013"
"4055","4204707",10944,"3 - 10001 até 20000",43824.53,2,2,3,1,3,51.5,8.3,0,"quinto",0.742
"4056","4204806",39061,"4 - 20001 até 50000",27213.95,1,3,3,0,3,29.8,9.3,1,"quarto",0.721
"4057","4204905",8558,"2 - 5001 até 10000",23704.47,2,3,3,1,3,21.4,7.4,1,"quinto",0.743
"4058","4205100",3955,"1 - Até 5000",21115.11,2,3,3,3,3,26.4,5,1,"quinto",0.742
"4059","4205159",3883,"1 - Até 5000",18669.9,1,3,3,1,3,0,9.1,0,"quarto",0.716
"4060","4205175",3135,"1 - Até 5000",14974.22,1,3,3,1,3,24.2,9.3,1,"terceiro",0.657
"4061","4205191",2079,"1 - Até 5000",29085.19,0,2,3,2,3,21.2,8.6,1,"quarto",0.726
"4062","4205209",4456,"1 - Até 5000",24932.39,1,3,3,3,3,27,9,1,"quarto",0.723
"4063","4205308",10784,"3 - 10001 até 20000",36204.15,1,2,3,0,3,38.9,7.7,1,"quinto",0.758
"4064","4205357",1603,"1 - Até 5000",20693,2,3,3,1,3,42.5,8.9,1,"quarto",0.708
"4065","4205407",461524,"6 - 100001 até 500000",36652.32,3,3,3,0,3,52.1,10,0,"quinto",0.847
"4066","4205431",2589,"1 - Até 5000",18843.3,0,2,3,1,3,44,9.4,1,"quarto",0.715
"4067","4205456",24694,"4 - 20001 até 50000",29936.87,3,2,3,1,3,14.6,10,1,"quinto",0.753
"4068","4205506",35781,"4 - 20001 até 50000",22346.91,2,2,3,3,3,27.8,6.8,1,"quinto",0.731
"4069","4205555",2301,"1 - Até 5000",18521.38,0,3,3,1,3,0,7.8,1,"terceiro",0.682
"4070","4205605",3297,"1 - Até 5000",18654.37,2,2,3,1,3,20.8,8.6,1,"quarto",0.708
"4071","4205704",20545,"4 - 20001 até 50000",19756.78,2,2,3,0,3,18.6,8.3,1,"quinto",0.753
"4072","4205803",16435,"3 - 10001 até 20000",44642.54,2,2,3,1,3,29.3,6,0,"quarto",0.725
"4073","4205902",63826,"5 - 50001 até 100000",39301.45,3,2,3,1,3,18.6,8.8,0,"quinto",0.765
"4074","4206009",13801,"3 - 10001 até 20000",15569.63,2,1,3,0,3,5.5,10,0,"quinto",0.747
"4075","4206108",6448,"2 - 5001 até 10000",28534.77,1,2,3,2,3,26.9,8.1,0,"quinto",0.736
"4076","4206207",11148,"3 - 10001 até 20000",13155.61,2,2,3,2,3,24,10,1,"quinto",0.757
"4077","4206306",21046,"4 - 20001 até 50000",46061.25,2,3,3,1,3,24.1,9.7,0,"quinto",0.754
"4078","4206405",10433,"3 - 10001 até 20000",22158.82,1,3,3,1,3,21.1,8.9,1,"quinto",0.751
"4079","4206504",39869,"4 - 20001 até 50000",38589.67,2,2,3,1,3,0.6,9.8,0,"quinto",0.751
"4080","4206603",5076,"2 - 5001 até 10000",26054.56,0,2,3,1,3,32,8.2,1,"quinto",0.73
"4081","4206652",4743,"1 - Até 5000",42068.28,1,3,3,1,3,14.9,8,1,"quarto",0.717
"4082","4206702",22083,"4 - 20001 até 50000",20191.51,2,3,3,3,3,38.8,10,0,"quinto",0.758
"4083","4206751",1971,"1 - Até 5000",20442.77,3,2,3,1,3,27.1,9.8,1,"quarto",0.725
"4084","4206801",3336,"1 - Até 5000",23475.39,2,3,3,3,3,35.7,9.8,1,"quarto",0.708
"4085","4206900",18255,"3 - 10001 até 20000",20740.46,1,3,3,3,3,26.4,9.7,0,"quinto",0.737
"4086","4207007",52284,"5 - 50001 até 100000",35042.66,1,2,3,1,3,18.5,10,0,"quinto",0.741
"4087","4207106",13309,"3 - 10001 até 20000",33759.88,3,3,3,1,3,13.2,8.2,1,"quinto",0.738
"4088","4207205",11117,"3 - 10001 até 20000",14127.93,2,1,3,1,3,17.9,9.1,0,"terceiro",0.667
"4089","4207304",42708,"4 - 20001 até 50000",25152.91,2,3,3,1,3,0,8.6,1,"quinto",0.765
"4090","4207403",5993,"2 - 5001 até 10000",18976.62,2,2,3,3,3,37.8,8.5,1,"quarto",0.713
"4091","4207502",61968,"5 - 50001 até 100000",36926.99,3,2,3,1,3,42.4,9.2,1,"quinto",0.777
"4092","4207577",2861,"1 - Até 5000",33561.4,1,3,3,1,3,42.6,7.8,1,"quinto",0.795
"4093","4207601",4675,"1 - Até 5000",16092.97,0,3,3,2,3,33.6,7.4,1,"quinto",0.736
"4094","4207650",8769,"2 - 5001 até 10000",23831.05,0,2,3,1,3,35.6,6.4,1,"quinto",0.759
"4095","4207684",7193,"2 - 5001 até 10000",25377.53,3,3,3,1,3,38.8,8.5,1,"terceiro",0.66
"4096","4207700",7467,"2 - 5001 até 10000",40737.01,1,3,3,2,3,27.4,8.3,1,"quinto",0.738
"4097","4207759",4175,"1 - Até 5000",20331.23,1,2,3,1,3,52.6,6.8,1,"quarto",0.722
"4098","4207809",10033,"3 - 10001 até 20000",19420.49,2,2,3,1,3,34.9,7.8,0,"quinto",0.742
"4099","4207858",2046,"1 - Até 5000",15919.07,2,2,3,2,3,27.2,9.3,1,"quarto",0.707
"4100","4207908",10916,"3 - 10001 até 20000",26216.67,3,2,3,1,3,33.2,8,1,"quarto",0.699
"4101","4208005",6383,"2 - 5001 até 10000",33137.84,1,3,3,1,3,31.2,7,1,"quinto",0.771
"4102","4208104",21139,"4 - 20001 até 50000",31517.78,2,2,3,1,3,24.4,7.8,0,"quarto",0.708
"4103","4208203",201557,"6 - 100001 até 500000",89664.19,3,3,3,1,3,44.9,10,1,"quinto",0.795
"4104","4208302",55016,"5 - 50001 até 100000",24589.56,2,3,3,1,3,0,7.7,0,"quinto",0.796
"4105","4208401",16253,"3 - 10001 até 20000",41240.33,2,3,3,1,3,21.9,8.4,1,"quinto",0.775
"4106","4208450",17521,"3 - 10001 até 20000",26028.47,3,2,3,1,3,38.8,8.7,0,"quinto",0.761
"4107","4208500",23777,"4 - 20001 até 50000",29583.53,1,3,3,3,3,38,8.1,0,"quinto",0.748
"4108","4208609",4040,"1 - Até 5000",29733.29,2,2,3,1,3,23.8,7.7,1,"quinto",0.732
"4109","4208708",10642,"3 - 10001 até 20000",23926.09,1,2,3,2,3,24.7,10,1,"quarto",0.716
"4110","4208807",18704,"3 - 10001 até 20000",19265.23,2,2,3,0,3,50.2,9,1,"quarto",0.721
"4111","4208906",160143,"6 - 100001 até 500000",44058.47,3,3,3,1,3,36.8,9.8,0,"quinto",0.803
"4112","4208955",1697,"1 - Até 5000",18092.38,2,2,3,1,3,26.1,8.5,1,"quarto",0.709
"4113","4209003",28705,"4 - 20001 até 50000",49462.69,3,3,3,3,3,35.1,10,1,"quinto",0.827
"4114","4209102",554601,"7 - Maior que 500000",45322.92,3,3,3,2,3,50.1,9.8,0,"quinto",0.809
"4115","4209151",4850,"1 - Até 5000",16737.09,2,3,3,3,3,33.5,7.5,1,"quarto",0.694
"4116","4209177",2150,"1 - Até 5000",19980.72,3,3,3,1,3,28.8,8.1,1,"quarto",0.719
"4117","4209201",2244,"1 - Até 5000",35764.91,1,3,3,3,3,16.7,6.6,1,"quinto",0.781
"4118","4209300",158846,"6 - 100001 até 500000",27571.28,3,3,3,1,3,29.6,9.2,0,"quinto",0.77
"4119","4209409",44316,"4 - 20001 até 50000",16893.13,2,3,3,1,3,28.3,9,1,"quinto",0.752
"4120","4209458",1479,"1 - Até 5000",28361.49,1,2,3,1,3,23.3,9.6,1,"quinto",0.771
"4121","4209508",6500,"2 - 5001 até 10000",32958.68,2,2,3,3,3,39.3,8.5,1,"quinto",0.749
"4122","4209607",14919,"3 - 10001 até 20000",17671.85,2,2,3,1,3,0,9.5,0,"quinto",0.735
"4123","4209706",12091,"3 - 10001 até 20000",15967.66,2,3,3,1,3,16.7,7.9,0,"terceiro",0.649
"4124","4209805",3258,"1 - Até 5000",22157.95,1,2,3,1,3,28.3,5,1,"terceiro",0.686
"4125","4209854",4659,"1 - Até 5000",31226.28,0,2,3,2,3,31.7,9,1,"quinto",0.743
"4126","4209904",11200,"3 - 10001 até 20000",20723.32,1,3,3,3,3,32.3,9.1,0,"quarto",0.704
"4127","4210001",11653,"3 - 10001 até 20000",41113.18,0,2,3,1,3,0,9.3,1,"quinto",0.737
"4128","4210035",5700,"2 - 5001 até 10000",32187.32,0,3,3,3,3,0,9.6,1,"quinto",0.789
"4129","4210050",1823,"1 - Até 5000",22747.96,2,2,3,1,3,23.9,7.2,1,"terceiro",0.662
"4130","4210100",55012,"5 - 50001 até 100000",26260.83,3,2,3,1,3,23.4,8.7,0,"quinto",0.777
"4131","4210209",3389,"1 - Até 5000",12361.62,0,3,3,0,3,9.8,6.8,1,"quarto",0.698
"4132","4210308",7841,"2 - 5001 até 10000",23614.16,2,2,3,1,3,27.9,4.3,0,"terceiro",0.69
"4133","4210407",6873,"2 - 5001 até 10000",24665.78,0,2,3,1,3,16.8,8.5,1,"quinto",0.768
"4134","4210506",23975,"4 - 20001 até 50000",36810.89,3,2,3,1,3,22,7.8,0,"quinto",0.781
"4135","4210555",2046,"1 - Até 5000",28590.94,1,3,3,1,3,17.1,9.6,1,"quinto",0.743
"4136","4210605",15806,"3 - 10001 até 20000",32124.88,0,3,3,1,3,52.3,9.5,1,"quinto",0.774
"4137","4210704",2729,"1 - Até 5000",13250.48,3,3,3,1,3,26.6,6,0,"terceiro",0.657
"4138","4210803",7076,"2 - 5001 até 10000",27441.32,2,3,3,2,3,35.2,9.1,1,"quinto",0.738
"4139","4210852",2450,"1 - Até 5000",19110.16,1,3,3,1,3,24.6,0,0,"quarto",0.708
"4140","4210902",4158,"1 - Até 5000",21828.18,0,3,3,1,3,31.5,6.9,1,"quinto",0.76
"4141","4211009",11034,"3 - 10001 até 20000",48724.38,1,2,3,1,3,18.1,8.2,0,"quinto",0.748
"4142","4211058",9650,"2 - 5001 até 10000",14168.58,2,3,3,0,3,34.3,7.5,1,"segundo",0.643
"4143","4211108",8476,"2 - 5001 até 10000",21001.4,2,2,3,1,3,23.5,5.7,1,"terceiro",0.675
"4144","4211207",17052,"3 - 10001 até 20000",35499.02,2,2,3,1,3,25.2,8.8,1,"quinto",0.738
"4145","4211256",2925,"1 - Até 5000",57866.68,1,2,3,2,3,27.3,9.8,1,"quarto",0.701
"4146","4211306",70565,"5 - 50001 até 100000",46657.99,3,2,3,1,3,0,9,1,"quinto",0.736
"4147","4211405",4654,"1 - Até 5000",28927.98,2,3,3,1,3,25.9,8.8,1,"quinto",0.765
"4148","4211454",4338,"1 - Até 5000",22455.55,1,3,3,1,3,45.5,8.8,1,"quinto",0.736
"4149","4211504",13379,"3 - 10001 até 20000",34980.21,0,3,3,0,3,5.1,9.7,0,"quinto",0.748
"4150","4211603",14285,"3 - 10001 até 20000",44291.65,3,3,3,1,3,45,6.8,0,"quinto",0.768
"4151","4211652",2643,"1 - Até 5000",28802.97,1,3,3,1,3,26.2,8.4,0,"quarto",0.706
"4152","4211702",22311,"4 - 20001 até 50000",37429.46,2,2,3,1,3,24.7,8.6,1,"quinto",0.755
"4153","4211751",17593,"3 - 10001 até 20000",31493.85,3,3,3,1,3,29,8.3,0,"quinto",0.74
"4154","4211801",7418,"2 - 5001 até 10000",18271.39,2,3,3,3,3,34.3,9.6,0,"quinto",0.774
"4155","4211850",2272,"1 - Até 5000",30462.97,1,3,3,1,3,28,7.9,1,"quarto",0.695
"4156","4211876",1668,"1 - Até 5000",18050.16,1,2,3,1,3,33,7.9,1,"quarto",0.718
"4157","4211892",2383,"1 - Até 5000",17150.57,1,2,3,1,3,25.5,6.3,0,"terceiro",0.664
"4158","4211900",154244,"6 - 100001 até 500000",30438.07,3,2,3,0,3,27.6,10,0,"quinto",0.757
"4159","4212007",7699,"2 - 5001 até 10000",24362.5,2,2,3,1,3,24.1,6.3,0,"quarto",0.704
"4160","4212056",2512,"1 - Até 5000",28714.47,2,2,3,1,3,21.7,6.3,1,"terceiro",0.671
"4161","4212106",16266,"3 - 10001 até 20000",31460.63,2,3,3,1,3,20.9,10,1,"quinto",0.737
"4162","4212205",18681,"3 - 10001 até 20000",24169.27,3,3,3,1,3,21.6,8.8,0,"quarto",0.704
"4163","4212239",3838,"1 - Até 5000",21015.62,1,3,3,1,3,22.9,6.5,1,"quarto",0.7
"4164","4212254",7681,"2 - 5001 até 10000",12193.77,2,2,3,1,3,43.3,8.6,0,"quarto",0.72
"4165","4212270",4351,"1 - Até 5000",22656.26,2,3,3,1,3,30.8,8.4,0,"terceiro",0.659
"4166","4212304",7124,"2 - 5001 até 10000",27617.59,0,2,3,0,3,25,8.9,0,"quarto",0.716
"4167","4212403",4089,"1 - Até 5000",26016.32,0,3,3,0,3,34.2,7.9,1,"quarto",0.728
"4168","4212502",28718,"4 - 20001 até 50000",18146.99,3,3,3,0,3,0.1,7.8,1,"quinto",0.743
"4169","4212601",2931,"1 - Até 5000",25061.54,1,2,3,1,3,35.7,7.7,1,"quinto",0.766
"4170","4212809",19976,"3 - 10001 até 20000",25627.53,3,2,3,1,3,19.1,7.8,0,"quinto",0.756
"4171","4212908",18284,"3 - 10001 até 20000",47964.07,2,2,3,1,3,25.6,10,1,"quinto",0.783
"4172","4213005",3353,"1 - Até 5000",38666.21,1,2,3,3,3,23.9,9.1,1,"quinto",0.777
"4173","4213104",4424,"1 - Até 5000",115924.9,0,3,3,1,3,43.6,7.1,1,"quinto",0.758
"4174","4213153",2782,"1 - Até 5000",20033.1,0,3,3,1,3,30,8.5,1,"quinto",0.751
"4175","4213203",30598,"4 - 20001 até 50000",70238.22,2,3,3,1,3,32.7,9.8,0,"quinto",0.78
"4176","4213302",4855,"1 - Até 5000",22185.62,2,3,3,1,3,41,6.9,1,"terceiro",0.673
"4177","4213351",3389,"1 - Até 5000",23925.49,1,3,3,1,3,36,6.9,1,"terceiro",0.689
"4178","4213401",11405,"3 - 10001 até 20000",18448.88,2,2,3,1,3,21.7,8.8,1,"quarto",0.693
"4179","4213500",18630,"3 - 10001 até 20000",44608.98,2,3,3,1,3,0,6.9,0,"quinto",0.76
"4180","4213609",34717,"4 - 20001 até 50000",16574.54,3,2,3,1,3,32.2,8.2,1,"quinto",0.786
"4181","4213708",16154,"3 - 10001 até 20000",29928.48,2,3,3,2,3,26.5,7.8,1,"quarto",0.72
"4182","4213807",7374,"2 - 5001 até 10000",17462.64,2,2,3,1,3,20.5,10,0,"quarto",0.718
"4183","4213906",1670,"1 - Até 5000",25440.51,0,3,3,1,3,18.3,7.2,1,"quinto",0.77
"4184","4214003",16210,"3 - 10001 até 20000",30472.68,3,3,3,3,3,25.5,8.5,1,"quinto",0.759
"4185","4214102",2312,"1 - Até 5000",19492.14,3,3,3,3,3,19.7,8.2,0,"quinto",0.737
"4186","4214151",2862,"1 - Até 5000",20154.51,0,2,3,1,3,28.3,7.9,1,"quarto",0.706
"4187","4214201",10201,"3 - 10001 até 20000",32505.97,2,2,3,3,3,36.6,10,1,"quinto",0.73
"4188","4214300",2838,"1 - Até 5000",32423.67,2,2,3,0,3,19.1,8.8,0,"quinto",0.753
"4189","4214409",6245,"2 - 5001 até 10000",23893.79,2,3,3,3,3,18.8,7.5,1,"quarto",0.697
"4190","4214508",6149,"2 - 5001 até 10000",22524.1,3,3,3,1,3,21.7,8.8,1,"quinto",0.729
"4191","4214607",7355,"2 - 5001 até 10000",23521.98,0,2,3,3,3,42.5,5.9,0,"quinto",0.754
"4192","4214706",11019,"3 - 10001 até 20000",22809.44,2,3,3,1,3,17.1,10,0,"quinto",0.729
"4193","4214805",66251,"5 - 50001 até 100000",37768.36,2,2,3,3,3,34.6,8.5,1,"quinto",0.802
"4194","4214904",4569,"1 - Até 5000",51845.15,2,2,3,1,3,23.2,10,0,"quinto",0.806
"4195","4215000",41386,"4 - 20001 até 50000",23476.61,3,3,3,1,3,35.6,10,1,"quinto",0.738
"4196","4215059",2484,"1 - Até 5000",15131.05,2,2,3,1,3,19.6,8,1,"terceiro",0.653
"4197","4215075",4775,"1 - Até 5000",18282.07,1,3,3,1,3,32.9,8.6,0,"quarto",0.714
"4198","4215109",11325,"3 - 10001 até 20000",25124.25,0,2,3,2,3,17.2,8.8,0,"quinto",0.754
"4199","4215208",5320,"2 - 5001 até 10000",14737.93,1,2,3,1,3,22,8.6,1,"quarto",0.692
"4200","4215307",7573,"2 - 5001 até 10000",22006.85,1,3,3,2,3,0,4.2,1,"quinto",0.744
"4201","4215356",3923,"1 - Até 5000",14144.93,3,2,3,2,3,34.4,8.2,1,"terceiro",0.654
"4202","4215406",4536,"1 - Até 5000",36058.22,1,3,3,1,3,31.3,7.2,0,"quinto",0.784
"4203","4215455",11532,"3 - 10001 até 20000",20267,1,3,3,1,3,39,9.1,1,"quarto",0.7
"4204","4215505",16413,"3 - 10001 até 20000",21432.15,2,2,3,1,3,16.9,6.2,1,"quarto",0.698
"4205","4215554",2331,"1 - Até 5000",24344.89,1,3,3,1,3,28.2,6.7,1,"quarto",0.727
"4206","4215604",2122,"1 - Até 5000",21066.2,1,2,3,2,3,0,4.9,1,"quinto",0.757
"4207","4215653",8285,"2 - 5001 até 10000",13715.13,1,3,3,1,3,22.5,8.2,1,"quarto",0.705
"4208","4215679",8873,"2 - 5001 até 10000",20173.81,3,3,3,2,3,37.3,7.1,1,"terceiro",0.669
"4209","4215687",2720,"1 - Até 5000",14735.47,2,3,3,1,3,38.6,7.4,0,"terceiro",0.682
"4210","4215695",1389,"1 - Até 5000",20008.56,2,2,3,2,3,25.8,10,1,"quarto",0.728
"4211","4215703",21572,"4 - 20001 até 50000",29841.81,2,3,3,0,3,24.7,8.7,1,"quinto",0.781
"4212","4215752",2593,"1 - Até 5000",18896.87,1,3,3,1,3,45.6,7.9,0,"terceiro",0.677
"4213","4215802",79971,"5 - 50001 até 100000",39136.36,3,3,3,1,3,34.7,9.8,0,"quinto",0.782
"4214","4215901",2966,"1 - Até 5000",17147.32,3,3,3,0,3,25.8,10,1,"quinto",0.731
"4215","4216008",10849,"3 - 10001 até 20000",24493.04,0,3,3,1,3,37.5,10,0,"quinto",0.769
"4216","4216057",5308,"2 - 5001 até 10000",21224.87,3,2,3,1,3,26.3,7.5,1,"terceiro",0.665
"4217","4216107",9523,"2 - 5001 até 10000",26008.19,2,3,3,1,3,19.8,8.1,1,"quinto",0.765
"4218","4216206",47547,"4 - 20001 até 50000",74999.82,1,2,3,1,3,38.5,9.6,0,"quinto",0.762
"4219","4216255",6235,"2 - 5001 até 10000",28919.25,0,3,3,1,3,35.5,7.4,1,"quinto",0.761
"4220","4216305",31534,"4 - 20001 até 50000",21888.44,3,3,3,0,3,16.1,8.3,0,"quinto",0.74
"4221","4216354",3606,"1 - Até 5000",36386.1,2,2,3,1,3,0,8.6,1,"quinto",0.738
"4222","4216404",7205,"2 - 5001 até 10000",17958.96,3,3,3,1,3,22.7,7.9,1,"quarto",0.695
"4223","4216503",26045,"4 - 20001 até 50000",25823.03,3,2,3,1,3,31.6,6.6,0,"terceiro",0.687
"4224","4216602",228561,"6 - 100001 até 500000",38155.02,3,3,3,0,3,18.6,9,0,"quinto",0.809
"4225","4216701",13902,"3 - 10001 até 20000",22994.16,1,3,3,1,3,23.3,7.1,1,"quinto",0.731
"4226","4216800",8941,"2 - 5001 até 10000",25645.03,2,2,3,1,3,0,9.1,1,"segundo",0.636
"4227","4216909",23017,"4 - 20001 até 50000",33126.87,3,3,3,1,3,33.4,7.7,0,"quinto",0.749
"4228","4217006",12192,"3 - 10001 até 20000",47837.27,0,2,3,1,3,34.5,9.1,0,"quinto",0.755
"4229","4217105",3232,"1 - Até 5000",21821.92,1,2,3,1,3,29.6,8.1,1,"quinto",0.742
"4230","4217154",1885,"1 - Até 5000",16220.83,0,2,3,1,3,42.3,6.8,1,"quarto",0.71
"4231","4217204",38575,"4 - 20001 até 50000",33493.71,3,3,3,1,3,29.4,8.6,1,"quinto",0.801
"4232","4217253",5256,"2 - 5001 até 10000",10864.71,0,3,3,0,3,32.8,10,1,"quinto",0.734
"4233","4217303",9454,"2 - 5001 até 10000",26312.75,3,2,3,1,3,18.6,7.3,1,"quinto",0.755
"4234","4217402",18186,"3 - 10001 até 20000",23413.38,0,2,3,1,3,0,8.1,1,"quinto",0.769
"4235","4217501",17395,"3 - 10001 até 20000",42356.2,3,3,3,1,3,20.8,7.8,0,"quinto",0.779
"4236","4217550",3317,"1 - Até 5000",26872.38,2,3,3,1,3,30.6,9,1,"quinto",0.773
"4237","4217600",13593,"3 - 10001 até 20000",35101.99,2,2,3,1,3,0,8.7,1,"quinto",0.774
"4238","4217709",28589,"4 - 20001 até 50000",20614.29,3,2,3,0,3,17.9,8.8,0,"quarto",0.728
"4239","4217758",2661,"1 - Até 5000",22496.16,1,2,3,1,3,18.9,8.5,1,"quarto",0.707
"4240","4217808",17959,"3 - 10001 até 20000",26677.6,2,3,3,2,3,39.4,9,1,"quinto",0.761
"4241","4217907",8767,"2 - 5001 até 10000",39804.39,0,3,3,1,3,18.9,8.3,1,"quinto",0.737
"4242","4217956",1733,"1 - Até 5000",17409.61,0,3,3,1,3,30.2,5.9,1,"quarto",0.717
"4243","4218004",34628,"4 - 20001 até 50000",39266.98,3,3,3,0,3,34.3,8.7,1,"quinto",0.76
"4244","4218103",5385,"2 - 5001 até 10000",16895.96,1,2,3,2,3,16,5.2,1,"quarto",0.72
"4245","4218202",40515,"4 - 20001 até 50000",43088.17,3,2,3,1,3,29.8,10,1,"quinto",0.784
"4246","4218251",7563,"2 - 5001 até 10000",20710.68,2,2,3,1,3,21.1,6,0,"terceiro",0.659
"4247","4218301",18843,"3 - 10001 até 20000",47214.5,2,2,3,1,3,31.7,7.9,1,"quarto",0.706
"4248","4218350",3746,"1 - Até 5000",59614.26,2,2,3,1,3,0,10,1,"quinto",0.774
"4249","4218400",7052,"2 - 5001 até 10000",16047.23,0,2,3,1,3,24.6,7.3,1,"quinto",0.729
"4250","4218608",6979,"2 - 5001 até 10000",36890.32,1,3,3,3,3,37.1,7.3,1,"quinto",0.775
"4251","4218707",102087,"6 - 100001 até 500000",32496.54,0,2,3,1,3,10.3,10,0,"quinto",0.796
"4252","4218756",4644,"1 - Até 5000",21465,0,2,3,1,3,29.3,8,0,"quinto",0.752
"4253","4218806",12452,"3 - 10001 até 20000",37139.36,0,3,3,2,3,20.7,9.3,1,"quinto",0.74
"4254","4218855",2751,"1 - Até 5000",18230.5,2,3,3,1,3,41.1,8.8,1,"quarto",0.705
"4255","4218905",11058,"3 - 10001 até 20000",18866.92,2,2,3,1,3,21.1,8.4,0,"quarto",0.694
"4256","4218954",2502,"1 - Até 5000",20630.29,1,2,3,1,3,27.2,5.4,1,"quarto",0.699
"4257","4219002",20915,"4 - 20001 até 50000",36370.14,2,2,3,1,3,0.9,9.8,1,"quinto",0.772
"4258","4219101",3590,"1 - Até 5000",31411.03,2,3,3,1,3,34.2,8.9,1,"terceiro",0.686
"4259","4219150",2674,"1 - Até 5000",41321.98,2,3,3,0,3,24.7,4.2,1,"segundo",0.629
"4260","4219176",4713,"1 - Até 5000",66931.48,2,2,3,3,3,28.7,8.8,0,"quarto",0.718
"4261","4219200",6372,"2 - 5001 até 10000",35980.9,1,3,3,3,3,27.5,9.5,1,"quarto",0.7
"4262","4219309",50349,"5 - 50001 até 100000",40760.97,1,3,3,1,3,15.4,6.5,1,"quinto",0.764
"4263","4219358",5156,"2 - 5001 até 10000",17941.16,3,3,3,3,3,34.1,8.5,0,"terceiro",0.673
"4264","4219408",3805,"1 - Até 5000",25182.84,0,3,3,3,3,19.1,8.5,1,"quarto",0.71
"4265","4219507",47679,"4 - 20001 até 50000",30994.58,3,3,3,1,3,41.8,10,0,"quinto",0.775
"4266","4219606",4095,"1 - Até 5000",34633.77,0,3,3,0,3,27.4,7.8,0,"quinto",0.749
"4267","4219705",27336,"4 - 20001 até 50000",28499.82,1,3,3,1,3,33.6,8.5,1,"quinto",0.752
"4268","4219853",3190,"1 - Até 5000",18652.32,2,3,3,0,3,35.5,8.9,1,"quinto",0.761
"4269","4300034",4671,"1 - Até 5000",45310.68,1,1,3,0,3,28.9,4.6,1,"terceiro",0.687
"4270","4300059",3839,"1 - Até 5000",59909.5,1,3,3,1,3,30.7,5,1,"quinto",0.75
"4271","4300109",17140,"3 - 10001 até 20000",25117.46,2,3,3,1,3,39.9,10,1,"quarto",0.694
"4272","4300208",7403,"2 - 5001 até 10000",26824.21,1,3,3,1,3,27.8,8.2,0,"quinto",0.753
"4273","4300307",6935,"2 - 5001 até 10000",12794.83,2,3,3,1,3,21.1,9,1,"terceiro",0.672
"4274","4300406",78768,"5 - 50001 até 100000",21199.24,2,3,3,0,3,38.5,9.2,1,"quinto",0.74
"4275","4300455",4188,"1 - Até 5000",19862.64,1,3,3,1,3,31.8,8.4,0,"quarto",0.695
"4276","4300471",2098,"1 - Até 5000",49748.88,0,2,3,0,3,24,7.9,1,"quinto",0.74
"4277","4300505",7752,"2 - 5001 até 10000",15678.52,2,2,3,1,3,38,9.1,0,"terceiro",0.671
"4278","4300554",1841,"1 - Até 5000",29501.78,2,3,3,1,3,25.3,7.4,1,"quinto",0.747
"4279","4300570",3017,"1 - Até 5000",21539.17,3,2,3,0,3,30.1,7.3,1,"quinto",0.734
"4280","4300604",205683,"6 - 100001 até 500000",10637.31,2,2,3,3,3,0,9.1,0,"quarto",0.699
"4281","4300638",6737,"2 - 5001 até 10000",11107.49,2,2,3,1,3,44.1,8.8,1,"segundo",0.624
"4282","4300646",7565,"2 - 5001 até 10000",10417.26,2,3,3,1,3,30.9,7.5,1,"terceiro",0.682
"4283","4300661",1286,"1 - Até 5000",83560.34,0,2,3,0,3,27.9,0.8,0,"quarto",0.72
"4284","4300703",6228,"2 - 5001 até 10000",27142.16,1,2,3,1,3,20.6,7.5,0,"quinto",0.74
"4285","4300802",13274,"3 - 10001 até 20000",32224.11,1,2,3,0,3,30.1,5.9,0,"quinto",0.758
"4286","4300851",3769,"1 - Até 5000",30552.6,3,2,3,1,3,17,6.6,1,"terceiro",0.691
"4287","4300877",5249,"2 - 5001 até 10000",28941.02,3,2,3,0,3,0,6,0,"terceiro",0.679
"4288","4300901",6663,"2 - 5001 até 10000",90978.31,3,3,3,0,3,20.8,7.1,1,"quinto",0.772
"4289","4301008",19923,"3 - 10001 até 20000",44691.35,0,2,3,1,3,12.1,9.2,1,"quinto",0.769
"4290","4301057",8641,"2 - 5001 até 10000",19038.09,2,2,3,1,3,25.6,4.4,0,"quinto",0.74
"4291","4301073",2871,"1 - Até 5000",16930.88,0,3,3,1,3,33.8,5.9,0,"terceiro",0.669
"4292","4301107",14166,"3 - 10001 até 20000",13873.15,2,1,3,3,3,25.1,7.3,1,"quarto",0.698
"4293","4301206",13277,"3 - 10001 até 20000",22021.48,2,1,3,1,3,23.9,8.5,1,"quarto",0.707
"4294","4301305",18964,"3 - 10001 até 20000",23730.61,2,3,3,0,3,23.9,1.6,0,"terceiro",0.657
"4295","4301404",10585,"3 - 10001 até 20000",19741.99,2,2,3,0,3,27.4,8.4,1,"quarto",0.694
"4296","4301503",7175,"2 - 5001 até 10000",33200.64,0,3,3,1,3,29.5,6.1,1,"quinto",0.743
"4297","4301552",3740,"1 - Até 5000",23720.47,2,3,3,0,3,26.2,5.9,1,"quarto",0.707
"4298","4301602",121500,"6 - 100001 até 500000",18366.05,2,3,3,3,3,46.3,6.6,1,"quinto",0.74
"4299","4301636",12106,"3 - 10001 até 20000",13712.77,1,2,3,3,3,26.4,4.3,1,"quarto",0.696
"4300","4301651",6035,"2 - 5001 até 10000",33773.35,1,1,3,1,3,36.7,8.1,1,"quinto",0.748
